,Date,ESI,station
560,4/23/13,0.24204138,2177:AL:SCAN
561,4/23/13,1.2447987,2113:AL:SCAN
562,4/23/13,1.0896047,2174:AL:SCAN
563,4/23/13,0.11650488,2055:AL:SCAN
564,4/23/13,0.97489035,2173:AL:SCAN
565,4/23/13,0.7607191,2180:AL:SCAN
566,4/23/13,1.8004787,2114:AL:SCAN
567,4/23/13,-0.6555745,2178:AL:SCAN
568,4/23/13,1.1576471,2181:AL:SCAN
569,4/23/13,0.5148224,2182:AL:SCAN
570,4/23/13,0.5707613,2176:AL:SCAN
571,4/23/13,1.227958,2056:AL:SCAN
572,4/23/13,1.503395,2179:AL:SCAN
573,4/23/13,-0.015435123,2115:AL:SCAN
574,4/23/13,0.9613189,2175:AL:SCAN
575,4/23/13,1.4485765,2053:AL:SCAN
576,1/29/13,-0.110879384,2057:AL:SCAN
577,1/29/13,0.5161288,2078:AL:SCAN
578,1/29/13,-1.0191712,2177:AL:SCAN
579,1/29/13,0.4440669,2113:AL:SCAN
580,1/29/13,1.0419745,2174:AL:SCAN
581,1/29/13,-0.3590423,2055:AL:SCAN
582,1/29/13,0.10677578,2173:AL:SCAN
583,1/29/13,0.93578047,2180:AL:SCAN
584,1/29/13,1.4341255,2114:AL:SCAN
585,1/29/13,-1.0454403,2178:AL:SCAN
586,1/29/13,-0.16604751,2181:AL:SCAN
587,1/29/13,-0.14261897,2182:AL:SCAN
588,1/29/13,-0.53359073,2176:AL:SCAN
589,1/29/13,0.11055362,2056:AL:SCAN
590,1/29/13,0.9462065,2179:AL:SCAN
591,1/29/13,-1.157492,2115:AL:SCAN
592,1/29/13,0.41800237,2175:AL:SCAN
593,1/29/13,0.6075354,2053:AL:SCAN
594,5/28/13,-0.40082586,2057:AL:SCAN
595,5/28/13,-0.30249172,2078:AL:SCAN
596,5/28/13,-0.9064149,2177:AL:SCAN
597,5/28/13,-0.1012628,2113:AL:SCAN
598,5/28/13,-1.36632,2174:AL:SCAN
599,5/28/13,-0.59977525,2055:AL:SCAN
600,5/28/13,-0.325446,2173:AL:SCAN
601,5/28/13,-0.27205825,2180:AL:SCAN
602,5/28/13,-0.37978214,2114:AL:SCAN
603,5/28/13,-0.40525213,2178:AL:SCAN
604,5/28/13,-0.568736,2181:AL:SCAN
605,5/28/13,-0.9692989,2182:AL:SCAN
606,5/28/13,-0.44809368,2176:AL:SCAN
607,5/28/13,-0.2913783,2056:AL:SCAN
608,5/28/13,-0.30808508,2179:AL:SCAN
609,5/28/13,0.42527178,2115:AL:SCAN
610,5/28/13,1.0148649,2175:AL:SCAN
611,5/28/13,-0.89535487,2053:AL:SCAN
612,5/7/13,1.2611818,2057:AL:SCAN
613,5/7/13,1.8430952,2078:AL:SCAN
614,5/7/13,2.1022818,2177:AL:SCAN
615,5/7/13,1.5439216,2113:AL:SCAN
616,5/7/13,-9999,2174:AL:SCAN
617,5/7/13,-9999,2055:AL:SCAN
618,5/7/13,0.012209103,2173:AL:SCAN
619,5/7/13,-1.9342992,2180:AL:SCAN
620,5/7/13,0.054649793,2114:AL:SCAN
621,5/7/13,1.5439029,2178:AL:SCAN
622,5/7/13,-0.015955651,2181:AL:SCAN
623,5/7/13,2.3845234,2182:AL:SCAN
624,5/7/13,-0.37147,2176:AL:SCAN
625,5/7/13,1.9553937,2056:AL:SCAN
626,5/7/13,0.8190972,2179:AL:SCAN
627,5/7/13,1.3230975,2115:AL:SCAN
628,5/7/13,-9999,2175:AL:SCAN
629,5/7/13,2.162342,2053:AL:SCAN
630,3/5/13,2.154179,2057:AL:SCAN
631,3/5/13,-9999,2078:AL:SCAN
632,3/5/13,0.27537477,2177:AL:SCAN
633,3/5/13,0.7948413,2113:AL:SCAN
634,3/5/13,0.35818183,2174:AL:SCAN
635,3/5/13,0.66812557,2055:AL:SCAN
636,3/5/13,0.2399496,2173:AL:SCAN
637,3/5/13,1.1860604,2180:AL:SCAN
638,3/5/13,0.25232264,2114:AL:SCAN
639,3/5/13,0.67660093,2178:AL:SCAN
640,3/5/13,1.356144,2181:AL:SCAN
641,3/5/13,0.6156403,2182:AL:SCAN
642,3/5/13,0.29175258,2176:AL:SCAN
643,3/5/13,1.5263226,2056:AL:SCAN
644,3/5/13,-0.27331945,2179:AL:SCAN
645,3/5/13,0.50007534,2115:AL:SCAN
646,3/5/13,-9999,2175:AL:SCAN
647,3/5/13,-9999,2053:AL:SCAN
648,1/15/13,-0.15594618,2057:AL:SCAN
649,1/15/13,-0.455857,2078:AL:SCAN
650,1/15/13,-9999,2177:AL:SCAN
651,1/15/13,-9999,2113:AL:SCAN
652,1/15/13,-9999,2174:AL:SCAN
653,1/15/13,-9999,2055:AL:SCAN
654,1/15/13,0.8369529,2173:AL:SCAN
655,1/15/13,-3.1075034,2180:AL:SCAN
656,1/15/13,-9999,2114:AL:SCAN
657,1/15/13,-9999,2178:AL:SCAN
658,1/15/13,-3.3412516,2181:AL:SCAN
659,1/15/13,1.0282129,2182:AL:SCAN
660,1/15/13,-9999,2176:AL:SCAN
661,1/15/13,0.56562126,2056:AL:SCAN
662,1/15/13,-9999,2179:AL:SCAN
663,1/15/13,0.39586347,2115:AL:SCAN
664,1/15/13,-9999,2175:AL:SCAN
665,1/15/13,-0.104178175,2053:AL:SCAN
666,6/25/13,0.25911036,2057:AL:SCAN
667,6/25/13,0.4990832,2078:AL:SCAN
668,6/25/13,-9999,2177:AL:SCAN
669,6/25/13,0.29266068,2113:AL:SCAN
670,6/25/13,-0.011395966,2174:AL:SCAN
671,6/25/13,-0.2932448,2055:AL:SCAN
672,6/25/13,0.031845197,2173:AL:SCAN
673,6/25/13,-9999,2180:AL:SCAN
674,6/25/13,-0.73982084,2114:AL:SCAN
675,6/25/13,0.25703678,2178:AL:SCAN
676,6/25/13,-9999,2181:AL:SCAN
677,6/25/13,-0.39361036,2182:AL:SCAN
678,6/25/13,-9999,2176:AL:SCAN
679,6/25/13,0.9394428,2056:AL:SCAN
680,6/25/13,0.95296186,2179:AL:SCAN
681,6/25/13,-0.13796869,2115:AL:SCAN
682,6/25/13,-9999,2175:AL:SCAN
683,6/25/13,0.7488559,2053:AL:SCAN
684,11/12/13,-0.3257755,2057:AL:SCAN
685,11/12/13,0.44504648,2078:AL:SCAN
686,11/12/13,-0.4265431,2177:AL:SCAN
687,11/12/13,0.34208187,2113:AL:SCAN
688,11/12/13,-0.060015287,2174:AL:SCAN
689,11/12/13,0.1097669,2055:AL:SCAN
690,11/12/13,0.12917975,2173:AL:SCAN
691,11/12/13,0.24574749,2180:AL:SCAN
692,11/12/13,-0.035333917,2114:AL:SCAN
693,11/12/13,-1.2845756,2178:AL:SCAN
694,11/12/13,0.15698001,2181:AL:SCAN
695,11/12/13,1.1065611,2182:AL:SCAN
696,11/12/13,0.0878803,2176:AL:SCAN
697,11/12/13,-0.29928088,2056:AL:SCAN
698,11/12/13,0.2921172,2179:AL:SCAN
699,11/12/13,0.08693362,2115:AL:SCAN
700,11/12/13,-0.5080781,2175:AL:SCAN
701,11/12/13,-0.5892056,2053:AL:SCAN
702,7/23/13,0.15351154,2057:AL:SCAN
703,7/23/13,-0.011837661,2078:AL:SCAN
704,7/23/13,-9999,2177:AL:SCAN
705,7/23/13,-9999,2113:AL:SCAN
706,7/23/13,0.12785657,2174:AL:SCAN
707,7/23/13,-9999,2055:AL:SCAN
708,7/23/13,-0.1373451,2173:AL:SCAN
709,7/23/13,1.5399035,2180:AL:SCAN
710,7/23/13,1.3273638,2114:AL:SCAN
711,7/23/13,0.8615495,2178:AL:SCAN
712,7/23/13,-0.05995864,2181:AL:SCAN
713,7/23/13,-0.105757296,2182:AL:SCAN
714,7/23/13,-9999,2176:AL:SCAN
715,7/23/13,0.42334634,2056:AL:SCAN
716,7/23/13,-9999,2179:AL:SCAN
717,7/23/13,1.2064052,2115:AL:SCAN
718,7/23/13,-9999,2175:AL:SCAN
719,7/23/13,0.20313786,2053:AL:SCAN
720,9/24/13,0.25140557,2057:AL:SCAN
721,9/24/13,-0.16662478,2078:AL:SCAN
722,9/24/13,-0.23518455,2177:AL:SCAN
723,9/24/13,0.31843784,2113:AL:SCAN
724,9/24/13,0.29699162,2174:AL:SCAN
725,9/24/13,-0.09159205,2055:AL:SCAN
726,9/24/13,0.3212544,2173:AL:SCAN
727,9/24/13,0.7489048,2180:AL:SCAN
728,9/24/13,-0.8140648,2114:AL:SCAN
729,9/24/13,-0.20398247,2178:AL:SCAN
730,9/24/13,-0.9539971,2181:AL:SCAN
731,9/24/13,-9999,2182:AL:SCAN
732,9/24/13,0.119253926,2176:AL:SCAN
733,9/24/13,0.4683081,2056:AL:SCAN
734,9/24/13,1.1218306,2179:AL:SCAN
735,9/24/13,0.58000076,2115:AL:SCAN
736,9/24/13,0.8358794,2175:AL:SCAN
737,9/24/13,0.7368468,2053:AL:SCAN
738,3/26/13,0.10273587,2057:AL:SCAN
739,3/26/13,0.19759795,2078:AL:SCAN
740,3/26/13,-0.9387183,2177:AL:SCAN
741,3/26/13,0.16499805,2113:AL:SCAN
742,3/26/13,0.88022506,2174:AL:SCAN
743,3/26/13,1.7290235,2055:AL:SCAN
744,3/26/13,1.0701836,2173:AL:SCAN
745,3/26/13,-1.4249779,2180:AL:SCAN
746,3/26/13,1.4808034,2114:AL:SCAN
747,3/26/13,-0.6048846,2178:AL:SCAN
748,3/26/13,0.13290663,2181:AL:SCAN
749,3/26/13,-0.96003664,2182:AL:SCAN
750,3/26/13,0.10443145,2176:AL:SCAN
751,3/26/13,0.6935222,2056:AL:SCAN
752,3/26/13,-0.000843358,2179:AL:SCAN
753,3/26/13,-1.4123847,2115:AL:SCAN
754,3/26/13,1.8911614,2175:AL:SCAN
755,3/26/13,0.22280426,2053:AL:SCAN
756,8/20/13,-9999,2057:AL:SCAN
757,8/20/13,-9999,2078:AL:SCAN
758,8/20/13,-9999,2177:AL:SCAN
759,8/20/13,-9999,2113:AL:SCAN
760,8/20/13,-9999,2174:AL:SCAN
761,8/20/13,-9999,2055:AL:SCAN
762,8/20/13,-9999,2173:AL:SCAN
763,8/20/13,-9999,2180:AL:SCAN
764,8/20/13,-9999,2114:AL:SCAN
765,8/20/13,-9999,2178:AL:SCAN
766,8/20/13,-9999,2181:AL:SCAN
767,8/20/13,-9999,2182:AL:SCAN
768,8/20/13,-9999,2176:AL:SCAN
769,8/20/13,-9999,2056:AL:SCAN
770,8/20/13,-9999,2179:AL:SCAN
771,8/20/13,-9999,2115:AL:SCAN
772,8/20/13,-9999,2175:AL:SCAN
773,8/20/13,-9999,2053:AL:SCAN
774,12/17/13,0.2768296,2057:AL:SCAN
775,12/17/13,-0.34495884,2078:AL:SCAN
776,12/17/13,0.006569305,2177:AL:SCAN
777,12/17/13,0.2678301,2113:AL:SCAN
778,12/17/13,0.6875408,2174:AL:SCAN
779,12/17/13,0.18742466,2055:AL:SCAN
780,12/17/13,-0.17082319,2173:AL:SCAN
781,12/17/13,0.28131294,2180:AL:SCAN
782,12/17/13,0.64526045,2114:AL:SCAN
783,12/17/13,0.37302157,2178:AL:SCAN
784,12/17/13,0.443348,2181:AL:SCAN
785,12/17/13,0.00258043,2182:AL:SCAN
786,12/17/13,0.4596013,2176:AL:SCAN
787,12/17/13,0.11262952,2056:AL:SCAN
788,12/17/13,-0.12507781,2179:AL:SCAN
789,12/17/13,0.30352524,2115:AL:SCAN
790,12/17/13,0.27784956,2175:AL:SCAN
791,12/17/13,-0.43760282,2053:AL:SCAN
792,7/16/13,1.3212043,2057:AL:SCAN
793,7/16/13,0.6011755,2078:AL:SCAN
794,7/16/13,-9999,2177:AL:SCAN
795,7/16/13,-9999,2113:AL:SCAN
796,7/16/13,-9999,2174:AL:SCAN
797,7/16/13,-9999,2055:AL:SCAN
798,7/16/13,-0.53251076,2173:AL:SCAN
799,7/16/13,-0.05840004,2180:AL:SCAN
800,7/16/13,-9999,2114:AL:SCAN
801,7/16/13,1.5909506,2178:AL:SCAN
802,7/16/13,-0.98419607,2181:AL:SCAN
803,7/16/13,-0.6319549,2182:AL:SCAN
804,7/16/13,-9999,2176:AL:SCAN
805,7/16/13,0.16202053,2056:AL:SCAN
806,7/16/13,0.97796446,2179:AL:SCAN
807,7/16/13,1.7129998,2115:AL:SCAN
808,7/16/13,-9999,2175:AL:SCAN
809,7/16/13,-1.4489931,2053:AL:SCAN
810,8/6/13,1.544081,2057:AL:SCAN
811,8/6/13,-9999,2078:AL:SCAN
812,8/6/13,-9999,2177:AL:SCAN
813,8/6/13,0.48704156,2113:AL:SCAN
814,8/6/13,-9999,2174:AL:SCAN
815,8/6/13,-9999,2055:AL:SCAN
816,8/6/13,-9999,2173:AL:SCAN
817,8/6/13,-9999,2180:AL:SCAN
818,8/6/13,-9999,2114:AL:SCAN
819,8/6/13,1.0303843,2178:AL:SCAN
820,8/6/13,0.37088948,2181:AL:SCAN
821,8/6/13,1.372427,2182:AL:SCAN
822,8/6/13,1.3058822,2176:AL:SCAN
823,8/6/13,-0.032130633,2056:AL:SCAN
824,8/6/13,0.98716307,2179:AL:SCAN
825,8/6/13,0.73515165,2115:AL:SCAN
826,8/6/13,-9999,2175:AL:SCAN
827,8/6/13,-9999,2053:AL:SCAN
828,12/31/13,-9999,2057:AL:SCAN
829,12/31/13,-9999,2078:AL:SCAN
830,12/31/13,-9999,2177:AL:SCAN
831,12/31/13,-9999,2113:AL:SCAN
832,12/31/13,-9999,2174:AL:SCAN
833,12/31/13,-9999,2055:AL:SCAN
834,12/31/13,-9999,2173:AL:SCAN
835,12/31/13,-9999,2180:AL:SCAN
836,12/31/13,-9999,2114:AL:SCAN
837,12/31/13,-9999,2178:AL:SCAN
838,12/31/13,-9999,2181:AL:SCAN
839,12/31/13,-9999,2182:AL:SCAN
840,12/31/13,-9999,2176:AL:SCAN
841,12/31/13,-9999,2056:AL:SCAN
842,12/31/13,-9999,2179:AL:SCAN
843,12/31/13,-9999,2115:AL:SCAN
844,12/31/13,-9999,2175:AL:SCAN
845,12/31/13,-9999,2053:AL:SCAN
846,4/9/13,-0.06752705,2057:AL:SCAN
847,4/9/13,-0.27787155,2078:AL:SCAN
848,4/9/13,0.11913532,2177:AL:SCAN
849,4/9/13,2.0115159,2113:AL:SCAN
850,4/9/13,2.5244575,2174:AL:SCAN
851,4/9/13,-9999,2055:AL:SCAN
852,4/9/13,0.8541141,2173:AL:SCAN
853,4/9/13,-0.4038479,2180:AL:SCAN
854,4/9/13,-9999,2114:AL:SCAN
855,4/9/13,0.48863098,2178:AL:SCAN
856,4/9/13,-9999,2181:AL:SCAN
857,4/9/13,0.60022223,2182:AL:SCAN
858,4/9/13,0.8989724,2176:AL:SCAN
859,4/9/13,-0.043137558,2056:AL:SCAN
860,4/9/13,0.11213347,2179:AL:SCAN
861,4/9/13,0.1900807,2115:AL:SCAN
862,4/9/13,0.49048182,2175:AL:SCAN
863,4/9/13,1.2504585,2053:AL:SCAN
864,9/10/13,0.7380431,2057:AL:SCAN
865,9/10/13,1.7777742,2078:AL:SCAN
866,9/10/13,0.8559966,2177:AL:SCAN
867,9/10/13,1.7355883,2113:AL:SCAN
868,9/10/13,0.06904702,2174:AL:SCAN
869,9/10/13,-9999,2055:AL:SCAN
870,9/10/13,1.2222947,2173:AL:SCAN
871,9/10/13,0.280229,2180:AL:SCAN
872,9/10/13,0.503856,2114:AL:SCAN
873,9/10/13,0.34250596,2178:AL:SCAN
874,9/10/13,0.65558577,2181:AL:SCAN
875,9/10/13,0.029112704,2182:AL:SCAN
876,9/10/13,0.741156,2176:AL:SCAN
877,9/10/13,0.9426812,2056:AL:SCAN
878,9/10/13,1.0049517,2179:AL:SCAN
879,9/10/13,-0.36201638,2115:AL:SCAN
880,9/10/13,1.9282072,2175:AL:SCAN
881,9/10/13,0.6130806,2053:AL:SCAN
882,11/26/13,-2.5182104,2057:AL:SCAN
883,11/26/13,-1.0353125,2078:AL:SCAN
884,11/26/13,-0.96128815,2177:AL:SCAN
885,11/26/13,-2.0575988,2113:AL:SCAN
886,11/26/13,-0.9642525,2174:AL:SCAN
887,11/26/13,-0.6420095,2055:AL:SCAN
888,11/26/13,-1.2106112,2173:AL:SCAN
889,11/26/13,-0.9354254,2180:AL:SCAN
890,11/26/13,-1.346075,2114:AL:SCAN
891,11/26/13,-3.3060637,2178:AL:SCAN
892,11/26/13,-0.2937708,2181:AL:SCAN
893,11/26/13,0.71389204,2182:AL:SCAN
894,11/26/13,-1.923935,2176:AL:SCAN
895,11/26/13,-1.4703152,2056:AL:SCAN
896,11/26/13,-1.0812186,2179:AL:SCAN
897,11/26/13,-2.9945235,2115:AL:SCAN
898,11/26/13,0.33629432,2175:AL:SCAN
899,11/26/13,-1.7750909,2053:AL:SCAN
900,2/19/13,-0.67482114,2057:AL:SCAN
901,2/19/13,0.13466087,2078:AL:SCAN
902,2/19/13,0.431009,2177:AL:SCAN
903,2/19/13,0.87711775,2113:AL:SCAN
904,2/19/13,0.13433242,2174:AL:SCAN
905,2/19/13,-0.09807915,2055:AL:SCAN
906,2/19/13,-0.91287535,2173:AL:SCAN
907,2/19/13,0.13341388,2180:AL:SCAN
908,2/19/13,0.24298486,2114:AL:SCAN
909,2/19/13,0.3244254,2178:AL:SCAN
910,2/19/13,0.3324094,2181:AL:SCAN
911,2/19/13,1.3350741,2182:AL:SCAN
912,2/19/13,-0.5398873,2176:AL:SCAN
913,2/19/13,-0.09947413,2056:AL:SCAN
914,2/19/13,0.70369846,2179:AL:SCAN
915,2/19/13,0.804148,2115:AL:SCAN
916,2/19/13,0.3610697,2175:AL:SCAN
917,2/19/13,0.15728265,2053:AL:SCAN
918,10/15/13,-0.089146234,2057:AL:SCAN
919,10/15/13,-0.15655325,2078:AL:SCAN
920,10/15/13,0.65743977,2177:AL:SCAN
921,10/15/13,-0.46038905,2113:AL:SCAN
922,10/15/13,0.9905824,2174:AL:SCAN
923,10/15/13,-9999,2055:AL:SCAN
924,10/15/13,0.19412056,2173:AL:SCAN
925,10/15/13,0.819338,2180:AL:SCAN
926,10/15/13,1.1886144,2114:AL:SCAN
927,10/15/13,0.981986,2178:AL:SCAN
928,10/15/13,1.5897986,2181:AL:SCAN
929,10/15/13,0.7063246,2182:AL:SCAN
930,10/15/13,0.8876531,2176:AL:SCAN
931,10/15/13,-0.2428853,2056:AL:SCAN
932,10/15/13,-0.77252674,2179:AL:SCAN
933,10/15/13,0.3646445,2115:AL:SCAN
934,10/15/13,2.2635694,2175:AL:SCAN
935,10/15/13,-0.20227653,2053:AL:SCAN
936,3/19/13,0.3134644,2057:AL:SCAN
937,3/19/13,0.054887157,2078:AL:SCAN
938,3/19/13,-0.6348344,2177:AL:SCAN
939,3/19/13,-0.2495419,2113:AL:SCAN
940,3/19/13,0.030626087,2174:AL:SCAN
941,3/19/13,-0.28438643,2055:AL:SCAN
942,3/19/13,0.46286458,2173:AL:SCAN
943,3/19/13,-0.7049946,2180:AL:SCAN
944,3/19/13,-0.002445241,2114:AL:SCAN
945,3/19/13,-0.32942775,2178:AL:SCAN
946,3/19/13,0.04670185,2181:AL:SCAN
947,3/19/13,0.12220522,2182:AL:SCAN
948,3/19/13,-0.2329352,2176:AL:SCAN
949,3/19/13,-0.1463985,2056:AL:SCAN
950,3/19/13,-0.35091946,2179:AL:SCAN
951,3/19/13,-0.6613043,2115:AL:SCAN
952,3/19/13,-0.10190352,2175:AL:SCAN
953,3/19/13,0.052615624,2053:AL:SCAN
954,2/12/14,2.8896449,2057:AL:SCAN
955,2/12/14,-9999,2078:AL:SCAN
956,2/12/14,0.24632752,2177:AL:SCAN
957,2/12/14,-9999,2113:AL:SCAN
958,2/12/14,2.656453,2174:AL:SCAN
959,2/12/14,-9999,2055:AL:SCAN
960,2/12/14,-9999,2173:AL:SCAN
961,2/12/14,2.271492,2180:AL:SCAN
962,2/12/14,-9999,2114:AL:SCAN
963,2/12/14,-0.31788346,2178:AL:SCAN
964,2/12/14,-0.11372527,2181:AL:SCAN
965,2/12/14,0.99614483,2182:AL:SCAN
966,2/12/14,-9999,2176:AL:SCAN
967,2/12/14,2.4766686,2056:AL:SCAN
968,2/12/14,-9999,2179:AL:SCAN
969,2/12/14,-0.24370562,2115:AL:SCAN
970,2/12/14,2.050805,2175:AL:SCAN
971,2/12/14,-9999,2053:AL:SCAN
972,4/30/14,-0.41667864,2057:AL:SCAN
973,4/30/14,0.14996535,2078:AL:SCAN
974,4/30/14,-0.24647547,2177:AL:SCAN
975,4/30/14,0.26990458,2113:AL:SCAN
976,4/30/14,0.06830856,2174:AL:SCAN
977,4/30/14,-9999,2055:AL:SCAN
978,4/30/14,0.18638495,2173:AL:SCAN
979,4/30/14,-9999,2180:AL:SCAN
980,4/30/14,-1.9235067,2114:AL:SCAN
981,4/30/14,-0.52720666,2178:AL:SCAN
982,4/30/14,0.65317774,2181:AL:SCAN
983,4/30/14,1.6242487,2182:AL:SCAN
984,4/30/14,-0.49050963,2176:AL:SCAN
985,4/30/14,0.7332597,2056:AL:SCAN
986,4/30/14,0.16101956,2179:AL:SCAN
987,4/30/14,-0.68424433,2115:AL:SCAN
988,4/30/14,-9999,2175:AL:SCAN
989,4/30/14,-1.4689524,2053:AL:SCAN
990,1/8/14,-0.46404344,2057:AL:SCAN
991,1/8/14,-1.9142449,2078:AL:SCAN
992,1/8/14,-0.2595223,2177:AL:SCAN
993,1/8/14,0.20009248,2113:AL:SCAN
994,1/8/14,1.3163586,2174:AL:SCAN
995,1/8/14,-0.60352606,2055:AL:SCAN
996,1/8/14,-1.2745292,2173:AL:SCAN
997,1/8/14,0.44254145,2180:AL:SCAN
998,1/8/14,1.3218486,2114:AL:SCAN
999,1/8/14,0.36617574,2178:AL:SCAN
1000,1/8/14,1.0021236,2181:AL:SCAN
1001,1/8/14,0.22551012,2182:AL:SCAN
1002,1/8/14,0.71525246,2176:AL:SCAN
1003,1/8/14,-1.5343376,2056:AL:SCAN
1004,1/8/14,0.19706003,2179:AL:SCAN
1005,1/8/14,0.93041176,2115:AL:SCAN
1006,1/8/14,-1.0460465,2175:AL:SCAN
1007,1/8/14,0.06016818,2053:AL:SCAN
1008,11/19/14,0.28214633,2057:AL:SCAN
1009,11/19/14,0.30120796,2078:AL:SCAN
1010,11/19/14,0.7738824,2177:AL:SCAN
1011,11/19/14,1.0728891,2113:AL:SCAN
1012,11/19/14,0.6675533,2174:AL:SCAN
1013,11/19/14,1.8716749,2055:AL:SCAN
1014,11/19/14,0.55215305,2173:AL:SCAN
1015,11/19/14,0.3431376,2180:AL:SCAN
1016,11/19/14,0.395624,2114:AL:SCAN
1017,11/19/14,0.6150067,2178:AL:SCAN
1018,11/19/14,0.23414867,2181:AL:SCAN
1019,11/19/14,0.3380999,2182:AL:SCAN
1020,11/19/14,0.48117784,2176:AL:SCAN
1021,11/19/14,1.0910479,2056:AL:SCAN
1022,11/19/14,1.3363194,2179:AL:SCAN
1023,11/19/14,1.2816025,2115:AL:SCAN
1024,11/19/14,1.266652,2175:AL:SCAN
1025,11/19/14,0.6359837,2053:AL:SCAN
1026,10/1/14,-0.10589509,2057:AL:SCAN
1027,10/1/14,0.82153744,2078:AL:SCAN
1028,10/1/14,-2.6589959,2177:AL:SCAN
1029,10/1/14,0.5838508,2113:AL:SCAN
1030,10/1/14,-1.241971,2174:AL:SCAN
1031,10/1/14,-9999,2055:AL:SCAN
1032,10/1/14,0.28265935,2173:AL:SCAN
1033,10/1/14,-1.4545008,2180:AL:SCAN
1034,10/1/14,-2.312867,2114:AL:SCAN
1035,10/1/14,-1.4347506,2178:AL:SCAN
1036,10/1/14,-2.1659634,2181:AL:SCAN
1037,10/1/14,0.8004097,2182:AL:SCAN
1038,10/1/14,-1.9232098,2176:AL:SCAN
1039,10/1/14,0.684808,2056:AL:SCAN
1040,10/1/14,-0.04947323,2179:AL:SCAN
1041,10/1/14,-1.9338742,2115:AL:SCAN
1042,10/1/14,-9999,2175:AL:SCAN
1043,10/1/14,-9999,2053:AL:SCAN
1044,11/5/14,-0.40166944,2057:AL:SCAN
1045,11/5/14,-0.18731005,2078:AL:SCAN
1046,11/5/14,-0.64352036,2177:AL:SCAN
1047,11/5/14,1.2809314,2113:AL:SCAN
1048,11/5/14,0.26868916,2174:AL:SCAN
1049,11/5/14,1.425441,2055:AL:SCAN
1050,11/5/14,0.29853785,2173:AL:SCAN
1051,11/5/14,-0.8938519,2180:AL:SCAN
1052,11/5/14,-0.18085106,2114:AL:SCAN
1053,11/5/14,-0.007157012,2178:AL:SCAN
1054,11/5/14,-0.5086824,2181:AL:SCAN
1055,11/5/14,-0.44281548,2182:AL:SCAN
1056,11/5/14,-0.06633018,2176:AL:SCAN
1057,11/5/14,0.50764394,2056:AL:SCAN
1058,11/5/14,1.1586504,2179:AL:SCAN
1059,11/5/14,-0.2900514,2115:AL:SCAN
1060,11/5/14,0.29075646,2175:AL:SCAN
1061,11/5/14,-0.15135504,2053:AL:SCAN
1062,1/22/14,-0.34551066,2057:AL:SCAN
1063,1/22/14,-0.4175409,2078:AL:SCAN
1064,1/22/14,-0.77445513,2177:AL:SCAN
1065,1/22/14,-0.35931435,2113:AL:SCAN
1066,1/22/14,-0.26294872,2174:AL:SCAN
1067,1/22/14,-0.16049555,2055:AL:SCAN
1068,1/22/14,-0.108744025,2173:AL:SCAN
1069,1/22/14,-0.456859,2180:AL:SCAN
1070,1/22/14,-0.9750778,2114:AL:SCAN
1071,1/22/14,-0.42424992,2178:AL:SCAN
1072,1/22/14,-1.0383056,2181:AL:SCAN
1073,1/22/14,-0.18182991,2182:AL:SCAN
1074,1/22/14,0.37647268,2176:AL:SCAN
1075,1/22/14,-0.5812714,2056:AL:SCAN
1076,1/22/14,-0.003091746,2179:AL:SCAN
1077,1/22/14,0.060658462,2115:AL:SCAN
1078,1/22/14,-0.4594904,2175:AL:SCAN
1079,1/22/14,-0.72253555,2053:AL:SCAN
1080,10/22/14,0.3248453,2057:AL:SCAN
1081,10/22/14,0.29367214,2078:AL:SCAN
1082,10/22/14,0.1770427,2177:AL:SCAN
1083,10/22/14,0.4072367,2113:AL:SCAN
1084,10/22/14,0.49629876,2174:AL:SCAN
1085,10/22/14,0.5908498,2055:AL:SCAN
1086,10/22/14,0.6794666,2173:AL:SCAN
1087,10/22/14,0.49155495,2180:AL:SCAN
1088,10/22/14,-0.33296868,2114:AL:SCAN
1089,10/22/14,0.7781604,2178:AL:SCAN
1090,10/22/14,-0.47930214,2181:AL:SCAN
1091,10/22/14,0.24000181,2182:AL:SCAN
1092,10/22/14,-0.96273094,2176:AL:SCAN
1093,10/22/14,0.27664474,2056:AL:SCAN
1094,10/22/14,0.4720565,2179:AL:SCAN
1095,10/22/14,0.17962243,2115:AL:SCAN
1096,10/22/14,0.41009352,2175:AL:SCAN
1097,10/22/14,0.24010305,2053:AL:SCAN
1098,5/21/14,-1.2586062,2057:AL:SCAN
1099,5/21/14,-0.92286545,2078:AL:SCAN
1100,5/21/14,1.0682018,2177:AL:SCAN
1101,5/21/14,-0.67999005,2113:AL:SCAN
1102,5/21/14,-0.60340047,2174:AL:SCAN
1103,5/21/14,-9999,2055:AL:SCAN
1104,5/21/14,0.42917484,2173:AL:SCAN
1105,5/21/14,-0.75777775,2180:AL:SCAN
1106,5/21/14,0.26153177,2114:AL:SCAN
1107,5/21/14,0.5597742,2178:AL:SCAN
1108,5/21/14,0.20154664,2181:AL:SCAN
1109,5/21/14,1.0120881,2182:AL:SCAN
1110,5/21/14,0.90274435,2176:AL:SCAN
1111,5/21/14,-1.2814687,2056:AL:SCAN
1112,5/21/14,0.91095966,2179:AL:SCAN
1113,5/21/14,0.95030636,2115:AL:SCAN
1114,5/21/14,-9999,2175:AL:SCAN
1115,5/21/14,-0.803981,2053:AL:SCAN
1116,6/18/14,-9999,2057:AL:SCAN
