,ESI,Latitude,Longitude,Date,StationTriplet
17790,1.753,34.81982,-87.98685,2019-08-27,2173:AL:SCAN
17792,1.689,32.608,-88.19743,2019-08-27,2114:AL:SCAN
17793,0.554,32.41222,-85.91028,2019-08-27,2178:AL:SCAN
17795,1.338,31.01912,-85.03693,2019-08-27,2182:AL:SCAN
17796,0.943,32.40392,-86.89137,2019-08-27,2176:AL:SCAN
17797,-0.396,34.43333,-86.68333,2019-08-27,2056:AL:SCAN
17798,1.31,34.17973,-87.45618,2019-08-27,2179:AL:SCAN
17799,1.616,32.43455,-85.74802,2019-08-27,2115:AL:SCAN
17801,0.39,34.9,-86.53333,2019-08-27,2053:AL:SCAN
17802,-1.315,34.78333,-86.55,2019-09-03,2057:AL:SCAN
17804,-0.664,32.28393,-86.05253,2019-09-03,2177:AL:SCAN
17805,-0.355,34.19492,-86.79897,2019-09-03,2113:AL:SCAN
17806,-0.794,33.10768,-88.31003,2019-09-03,2174:AL:SCAN
17807,-0.47,34.4448,-86.16557,2019-09-03,2055:AL:SCAN
17808,-0.374,34.81982,-87.98685,2019-09-03,2173:AL:SCAN
17809,-0.452,30.5238,-87.69797,2019-09-03,2180:AL:SCAN
17810,-0.707,32.608,-88.19743,2019-09-03,2114:AL:SCAN
17811,-1.305,32.41222,-85.91028,2019-09-03,2178:AL:SCAN
17812,-0.723,31.10923,-87.55277,2019-09-03,2181:AL:SCAN
17813,-0.436,31.01912,-85.03693,2019-09-03,2182:AL:SCAN
17814,-1.024,32.40392,-86.89137,2019-09-03,2176:AL:SCAN
17815,-0.909,34.43333,-86.68333,2019-09-03,2056:AL:SCAN
17816,-0.084,34.17973,-87.45618,2019-09-03,2179:AL:SCAN
17817,-1.289,32.43455,-85.74802,2019-09-03,2115:AL:SCAN
17818,-0.444,33.33168,-85.51818,2019-09-03,2175:AL:SCAN
17820,-2.15,34.78333,-86.55,2019-09-10,2057:AL:SCAN
17821,-2.151,34.89375,-86.60236,2019-09-10,2078:AL:SCAN
17822,-0.904,32.28393,-86.05253,2019-09-10,2177:AL:SCAN
17823,-0.761,34.19492,-86.79897,2019-09-10,2113:AL:SCAN
17824,-0.167,33.10768,-88.31003,2019-09-10,2174:AL:SCAN
17826,-0.767,34.81982,-87.98685,2019-09-10,2173:AL:SCAN
17827,0.194,30.5238,-87.69797,2019-09-10,2180:AL:SCAN
17828,-0.158,32.608,-88.19743,2019-09-10,2114:AL:SCAN
17829,-2.247,32.41222,-85.91028,2019-09-10,2178:AL:SCAN
17830,-0.263,31.10923,-87.55277,2019-09-10,2181:AL:SCAN
17831,-0.265,31.01912,-85.03693,2019-09-10,2182:AL:SCAN
17832,-0.59,32.40392,-86.89137,2019-09-10,2176:AL:SCAN
17833,-1.378,34.43333,-86.68333,2019-09-10,2056:AL:SCAN
17834,-1.206,34.17973,-87.45618,2019-09-10,2179:AL:SCAN
17835,-0.658,32.43455,-85.74802,2019-09-10,2115:AL:SCAN
17836,0.21,33.33168,-85.51818,2019-09-10,2175:AL:SCAN
17837,-2.395,34.9,-86.53333,2019-09-10,2053:AL:SCAN
17838,-1.229,34.78333,-86.55,2019-09-17,2057:AL:SCAN
17839,0.383,34.89375,-86.60236,2019-09-17,2078:AL:SCAN
17840,-1.663,32.28393,-86.05253,2019-09-17,2177:AL:SCAN
17841,-0.616,34.19492,-86.79897,2019-09-17,2113:AL:SCAN
17842,-0.634,33.10768,-88.31003,2019-09-17,2174:AL:SCAN
17843,-0.455,34.4448,-86.16557,2019-09-17,2055:AL:SCAN
17844,-0.402,34.81982,-87.98685,2019-09-17,2173:AL:SCAN
17845,-0.453,30.5238,-87.69797,2019-09-17,2180:AL:SCAN
17846,-1.388,32.608,-88.19743,2019-09-17,2114:AL:SCAN
17847,-1.021,32.41222,-85.91028,2019-09-17,2178:AL:SCAN
17848,-0.145,31.10923,-87.55277,2019-09-17,2181:AL:SCAN
17849,-0.784,31.01912,-85.03693,2019-09-17,2182:AL:SCAN
17850,-1.225,32.40392,-86.89137,2019-09-17,2176:AL:SCAN
17851,-0.238,34.43333,-86.68333,2019-09-17,2056:AL:SCAN
17852,-1.63,34.17973,-87.45618,2019-09-17,2179:AL:SCAN
17853,-0.427,32.43455,-85.74802,2019-09-17,2115:AL:SCAN
17855,-0.317,34.9,-86.53333,2019-09-17,2053:AL:SCAN
17856,-1.182,34.78333,-86.55,2019-09-24,2057:AL:SCAN
17857,-0.763,34.89375,-86.60236,2019-09-24,2078:AL:SCAN
17858,-1.673,32.28393,-86.05253,2019-09-24,2177:AL:SCAN
17859,-1.01,34.19492,-86.79897,2019-09-24,2113:AL:SCAN
17860,-0.772,33.10768,-88.31003,2019-09-24,2174:AL:SCAN
17861,-0.211,34.4448,-86.16557,2019-09-24,2055:AL:SCAN
17862,-1.891,34.81982,-87.98685,2019-09-24,2173:AL:SCAN
17863,-0.33,30.5238,-87.69797,2019-09-24,2180:AL:SCAN
17864,-1.444,32.608,-88.19743,2019-09-24,2114:AL:SCAN
17865,-2.245,32.41222,-85.91028,2019-09-24,2178:AL:SCAN
17866,-1.303,31.10923,-87.55277,2019-09-24,2181:AL:SCAN
17867,-0.516,31.01912,-85.03693,2019-09-24,2182:AL:SCAN
17868,-1.249,32.40392,-86.89137,2019-09-24,2176:AL:SCAN
17869,-0.633,34.43333,-86.68333,2019-09-24,2056:AL:SCAN
17870,-0.582,34.17973,-87.45618,2019-09-24,2179:AL:SCAN
17871,-1.954,32.43455,-85.74802,2019-09-24,2115:AL:SCAN
17872,-0.148,33.33168,-85.51818,2019-09-24,2175:AL:SCAN
17873,-2.486,34.9,-86.53333,2019-09-24,2053:AL:SCAN
17874,-0.581,34.78333,-86.55,2019-10-01,2057:AL:SCAN
17875,1.111,34.89375,-86.60236,2019-10-01,2078:AL:SCAN
17876,-0.221,32.28393,-86.05253,2019-10-01,2177:AL:SCAN
17877,-0.657,34.19492,-86.79897,2019-10-01,2113:AL:SCAN
17878,0.138,33.10768,-88.31003,2019-10-01,2174:AL:SCAN
17879,0.14,34.4448,-86.16557,2019-10-01,2055:AL:SCAN
17880,0.59,34.81982,-87.98685,2019-10-01,2173:AL:SCAN
17881,0.061,30.5238,-87.69797,2019-10-01,2180:AL:SCAN
17882,0.04,32.608,-88.19743,2019-10-01,2114:AL:SCAN
17883,-1.355,32.41222,-85.91028,2019-10-01,2178:AL:SCAN
17884,-0.915,31.10923,-87.55277,2019-10-01,2181:AL:SCAN
17885,-0.416,31.01912,-85.03693,2019-10-01,2182:AL:SCAN
17886,0.646,32.40392,-86.89137,2019-10-01,2176:AL:SCAN
17887,-1.159,34.43333,-86.68333,2019-10-01,2056:AL:SCAN
17888,-1.198,34.17973,-87.45618,2019-10-01,2179:AL:SCAN
17889,-0.368,32.43455,-85.74802,2019-10-01,2115:AL:SCAN
17890,0.012,33.33168,-85.51818,2019-10-01,2175:AL:SCAN
17891,-0.679,34.9,-86.53333,2019-10-01,2053:AL:SCAN
17892,-1.424,34.78333,-86.55,2019-10-08,2057:AL:SCAN
17893,-0.781,34.89375,-86.60236,2019-10-08,2078:AL:SCAN
17894,-0.32,32.28393,-86.05253,2019-10-08,2177:AL:SCAN
17895,-0.679,34.19492,-86.79897,2019-10-08,2113:AL:SCAN
17896,0.817,33.10768,-88.31003,2019-10-08,2174:AL:SCAN
17897,0.701,34.4448,-86.16557,2019-10-08,2055:AL:SCAN
17898,0.134,34.81982,-87.98685,2019-10-08,2173:AL:SCAN
17899,-1.153,30.5238,-87.69797,2019-10-08,2180:AL:SCAN
17900,-0.135,32.608,-88.19743,2019-10-08,2114:AL:SCAN
17901,-1.494,32.41222,-85.91028,2019-10-08,2178:AL:SCAN
17902,-0.149,31.10923,-87.55277,2019-10-08,2181:AL:SCAN
17903,-0.527,31.01912,-85.03693,2019-10-08,2182:AL:SCAN
17904,-0.812,32.40392,-86.89137,2019-10-08,2176:AL:SCAN
17905,0.083,34.43333,-86.68333,2019-10-08,2056:AL:SCAN
17906,-1.599,34.17973,-87.45618,2019-10-08,2179:AL:SCAN
17907,-0.214,32.43455,-85.74802,2019-10-08,2115:AL:SCAN
17909,-0.367,34.9,-86.53333,2019-10-08,2053:AL:SCAN
17910,0.429,34.78333,-86.55,2019-10-15,2057:AL:SCAN
17911,0.3,34.89375,-86.60236,2019-10-15,2078:AL:SCAN
17912,1.149,32.28393,-86.05253,2019-10-15,2177:AL:SCAN
17914,1.267,33.10768,-88.31003,2019-10-15,2174:AL:SCAN
17915,1.419,34.4448,-86.16557,2019-10-15,2055:AL:SCAN
17916,-1.043,34.81982,-87.98685,2019-10-15,2173:AL:SCAN
17917,-0.49,30.5238,-87.69797,2019-10-15,2180:AL:SCAN
17918,1.07,32.608,-88.19743,2019-10-15,2114:AL:SCAN
17919,-0.197,32.41222,-85.91028,2019-10-15,2178:AL:SCAN
17920,-0.477,31.10923,-87.55277,2019-10-15,2181:AL:SCAN
17921,-0.728,31.01912,-85.03693,2019-10-15,2182:AL:SCAN
17922,-0.758,32.40392,-86.89137,2019-10-15,2176:AL:SCAN
17925,0.607,32.43455,-85.74802,2019-10-15,2115:AL:SCAN
17927,1.075,34.9,-86.53333,2019-10-15,2053:AL:SCAN
17928,0.356,34.78333,-86.55,2019-10-22,2057:AL:SCAN
17929,0.054,34.89375,-86.60236,2019-10-22,2078:AL:SCAN
17930,1.781,32.28393,-86.05253,2019-10-22,2177:AL:SCAN
17931,-0.742,34.19492,-86.79897,2019-10-22,2113:AL:SCAN
17932,2.161,33.10768,-88.31003,2019-10-22,2174:AL:SCAN
17934,0.257,34.81982,-87.98685,2019-10-22,2173:AL:SCAN
17936,0.704,32.608,-88.19743,2019-10-22,2114:AL:SCAN
17937,-1.521,32.41222,-85.91028,2019-10-22,2178:AL:SCAN
17939,1.785,31.01912,-85.03693,2019-10-22,2182:AL:SCAN
17941,0.221,34.43333,-86.68333,2019-10-22,2056:AL:SCAN
17942,1.269,34.17973,-87.45618,2019-10-22,2179:AL:SCAN
17944,-0.97,33.33168,-85.51818,2019-10-22,2175:AL:SCAN
17945,0.113,34.9,-86.53333,2019-10-22,2053:AL:SCAN
17946,-0.418,34.78333,-86.55,2019-10-29,2057:AL:SCAN
17947,-0.422,34.89375,-86.60236,2019-10-29,2078:AL:SCAN
17948,0.818,32.28393,-86.05253,2019-10-29,2177:AL:SCAN
17949,-0.402,34.19492,-86.79897,2019-10-29,2113:AL:SCAN
17950,-0.355,33.10768,-88.31003,2019-10-29,2174:AL:SCAN
17951,-0.625,34.4448,-86.16557,2019-10-29,2055:AL:SCAN
17952,0.369,34.81982,-87.98685,2019-10-29,2173:AL:SCAN
17953,0.805,30.5238,-87.69797,2019-10-29,2180:AL:SCAN
17954,-0.827,32.608,-88.19743,2019-10-29,2114:AL:SCAN
17955,0.034,32.41222,-85.91028,2019-10-29,2178:AL:SCAN
17956,0.29,31.10923,-87.55277,2019-10-29,2181:AL:SCAN
17957,-3.033,31.01912,-85.03693,2019-10-29,2182:AL:SCAN
17959,-0.036,34.43333,-86.68333,2019-10-29,2056:AL:SCAN
17960,-1.013,34.17973,-87.45618,2019-10-29,2179:AL:SCAN
17961,1.156,32.43455,-85.74802,2019-10-29,2115:AL:SCAN
17962,-2.042,33.33168,-85.51818,2019-10-29,2175:AL:SCAN
17963,-0.565,34.9,-86.53333,2019-10-29,2053:AL:SCAN
17964,1.549,34.78333,-86.55,2019-11-05,2057:AL:SCAN
17965,1.648,34.89375,-86.60236,2019-11-05,2078:AL:SCAN
17966,1.27,32.28393,-86.05253,2019-11-05,2177:AL:SCAN
17967,1.663,34.19492,-86.79897,2019-11-05,2113:AL:SCAN
17968,2.221,33.10768,-88.31003,2019-11-05,2174:AL:SCAN
17969,1.182,34.4448,-86.16557,2019-11-05,2055:AL:SCAN
17970,1.371,34.81982,-87.98685,2019-11-05,2173:AL:SCAN
17971,1.68,30.5238,-87.69797,2019-11-05,2180:AL:SCAN
17972,2.225,32.608,-88.19743,2019-11-05,2114:AL:SCAN
17973,1.707,32.41222,-85.91028,2019-11-05,2178:AL:SCAN
17974,1.975,31.10923,-87.55277,2019-11-05,2181:AL:SCAN
17975,1.795,31.01912,-85.03693,2019-11-05,2182:AL:SCAN
17976,1.741,32.40392,-86.89137,2019-11-05,2176:AL:SCAN
17977,1.552,34.43333,-86.68333,2019-11-05,2056:AL:SCAN
17978,1.923,34.17973,-87.45618,2019-11-05,2179:AL:SCAN
17979,2.05,32.43455,-85.74802,2019-11-05,2115:AL:SCAN
17980,2.263,33.33168,-85.51818,2019-11-05,2175:AL:SCAN
17981,1.367,34.9,-86.53333,2019-11-05,2053:AL:SCAN
17982,0.877,34.78333,-86.55,2019-11-12,2057:AL:SCAN
17983,1.085,34.89375,-86.60236,2019-11-12,2078:AL:SCAN
17984,1.536,32.28393,-86.05253,2019-11-12,2177:AL:SCAN
17985,1.238,34.19492,-86.79897,2019-11-12,2113:AL:SCAN
17986,1.612,33.10768,-88.31003,2019-11-12,2174:AL:SCAN
17987,0.447,34.4448,-86.16557,2019-11-12,2055:AL:SCAN
17988,1.67,34.81982,-87.98685,2019-11-12,2173:AL:SCAN
17989,1.669,30.5238,-87.69797,2019-11-12,2180:AL:SCAN
17990,1.126,32.608,-88.19743,2019-11-12,2114:AL:SCAN
17991,1.166,32.41222,-85.91028,2019-11-12,2178:AL:SCAN
17992,1.704,31.10923,-87.55277,2019-11-12,2181:AL:SCAN
17993,1.959,31.01912,-85.03693,2019-11-12,2182:AL:SCAN
17994,1.505,32.40392,-86.89137,2019-11-12,2176:AL:SCAN
17995,0.65,34.43333,-86.68333,2019-11-12,2056:AL:SCAN
17996,1.153,34.17973,-87.45618,2019-11-12,2179:AL:SCAN
17997,1.224,32.43455,-85.74802,2019-11-12,2115:AL:SCAN
17998,2.427,33.33168,-85.51818,2019-11-12,2175:AL:SCAN
17999,1.179,34.9,-86.53333,2019-11-12,2053:AL:SCAN
18000,0.411,34.78333,-86.55,2019-11-19,2057:AL:SCAN
18001,0.818,34.89375,-86.60236,2019-11-19,2078:AL:SCAN
18002,1.204,32.28393,-86.05253,2019-11-19,2177:AL:SCAN
18003,0.686,34.19492,-86.79897,2019-11-19,2113:AL:SCAN
18004,1.027,33.10768,-88.31003,2019-11-19,2174:AL:SCAN
18005,0.513,34.4448,-86.16557,2019-11-19,2055:AL:SCAN
18006,0.807,34.81982,-87.98685,2019-11-19,2173:AL:SCAN
18007,0.769,30.5238,-87.69797,2019-11-19,2180:AL:SCAN
18008,0.659,32.608,-88.19743,2019-11-19,2114:AL:SCAN
18009,1.032,32.41222,-85.91028,2019-11-19,2178:AL:SCAN
18010,0.721,31.10923,-87.55277,2019-11-19,2181:AL:SCAN
18011,0.11,31.01912,-85.03693,2019-11-19,2182:AL:SCAN
18012,0.884,32.40392,-86.89137,2019-11-19,2176:AL:SCAN
18013,0.827,34.43333,-86.68333,2019-11-19,2056:AL:SCAN
18014,0.562,34.17973,-87.45618,2019-11-19,2179:AL:SCAN
18015,0.994,32.43455,-85.74802,2019-11-19,2115:AL:SCAN
18016,1.174,33.33168,-85.51818,2019-11-19,2175:AL:SCAN
18017,0.665,34.9,-86.53333,2019-11-19,2053:AL:SCAN
18018,0.613,34.78333,-86.55,2019-11-26,2057:AL:SCAN
18019,0.774,34.89375,-86.60236,2019-11-26,2078:AL:SCAN
18020,0.839,32.28393,-86.05253,2019-11-26,2177:AL:SCAN
18021,0.769,34.19492,-86.79897,2019-11-26,2113:AL:SCAN
18022,0.553,33.10768,-88.31003,2019-11-26,2174:AL:SCAN
18023,0.984,34.4448,-86.16557,2019-11-26,2055:AL:SCAN
18024,0.834,34.81982,-87.98685,2019-11-26,2173:AL:SCAN
18025,0.637,30.5238,-87.69797,2019-11-26,2180:AL:SCAN
18026,1.057,32.608,-88.19743,2019-11-26,2114:AL:SCAN
18027,0.531,32.41222,-85.91028,2019-11-26,2178:AL:SCAN
18028,0.254,31.10923,-87.55277,2019-11-26,2181:AL:SCAN
18029,0.328,31.01912,-85.03693,2019-11-26,2182:AL:SCAN
18030,1.185,32.40392,-86.89137,2019-11-26,2176:AL:SCAN
18031,0.339,34.43333,-86.68333,2019-11-26,2056:AL:SCAN
18032,0.533,34.17973,-87.45618,2019-11-26,2179:AL:SCAN
18033,1.049,32.43455,-85.74802,2019-11-26,2115:AL:SCAN
18034,0.87,33.33168,-85.51818,2019-11-26,2175:AL:SCAN
18035,0.514,34.9,-86.53333,2019-11-26,2053:AL:SCAN
18036,-0.319,34.78333,-86.55,2019-12-03,2057:AL:SCAN
18037,0.834,34.89375,-86.60236,2019-12-03,2078:AL:SCAN
18038,0.095,32.28393,-86.05253,2019-12-03,2177:AL:SCAN
18039,-0.226,34.19492,-86.79897,2019-12-03,2113:AL:SCAN
18040,-0.949,33.10768,-88.31003,2019-12-03,2174:AL:SCAN
18041,-2.272,34.4448,-86.16557,2019-12-03,2055:AL:SCAN
18042,-1.592,34.81982,-87.98685,2019-12-03,2173:AL:SCAN
18043,0.27,30.5238,-87.69797,2019-12-03,2180:AL:SCAN
18044,0.071,32.608,-88.19743,2019-12-03,2114:AL:SCAN
18045,-1.724,32.41222,-85.91028,2019-12-03,2178:AL:SCAN
18046,-1.306,31.10923,-87.55277,2019-12-03,2181:AL:SCAN
18047,0.054,31.01912,-85.03693,2019-12-03,2182:AL:SCAN
18048,-0.102,32.40392,-86.89137,2019-12-03,2176:AL:SCAN
18049,-2.844,34.43333,-86.68333,2019-12-03,2056:AL:SCAN
18050,-2.468,34.17973,-87.45618,2019-12-03,2179:AL:SCAN
18051,-0.045,32.43455,-85.74802,2019-12-03,2115:AL:SCAN
18052,-1.927,33.33168,-85.51818,2019-12-03,2175:AL:SCAN
18053,-0.64,34.9,-86.53333,2019-12-03,2053:AL:SCAN
18054,0.181,34.78333,-86.55,2019-12-10,2057:AL:SCAN
18055,0.516,34.89375,-86.60236,2019-12-10,2078:AL:SCAN
18056,0.426,32.28393,-86.05253,2019-12-10,2177:AL:SCAN
18057,-0.113,34.19492,-86.79897,2019-12-10,2113:AL:SCAN
18058,0.224,33.10768,-88.31003,2019-12-10,2174:AL:SCAN
18059,-0.156,34.4448,-86.16557,2019-12-10,2055:AL:SCAN
18060,-0.017,34.81982,-87.98685,2019-12-10,2173:AL:SCAN
18061,1.275,30.5238,-87.69797,2019-12-10,2180:AL:SCAN
18062,0.781,32.608,-88.19743,2019-12-10,2114:AL:SCAN
18063,1.077,32.41222,-85.91028,2019-12-10,2178:AL:SCAN
18064,0.58,31.10923,-87.55277,2019-12-10,2181:AL:SCAN
18065,0.975,31.01912,-85.03693,2019-12-10,2182:AL:SCAN
18066,0.247,32.40392,-86.89137,2019-12-10,2176:AL:SCAN
18067,-0.208,34.43333,-86.68333,2019-12-10,2056:AL:SCAN
18068,-0.197,34.17973,-87.45618,2019-12-10,2179:AL:SCAN
18069,1.309,32.43455,-85.74802,2019-12-10,2115:AL:SCAN
18070,-0.196,33.33168,-85.51818,2019-12-10,2175:AL:SCAN
18071,0.14,34.9,-86.53333,2019-12-10,2053:AL:SCAN
18072,0.563,34.78333,-86.55,2019-12-17,2057:AL:SCAN
18073,1.217,34.89375,-86.60236,2019-12-17,2078:AL:SCAN
18074,-2.137,32.28393,-86.05253,2019-12-17,2177:AL:SCAN
18075,0.738,34.19492,-86.79897,2019-12-17,2113:AL:SCAN
18076,1.084,33.10768,-88.31003,2019-12-17,2174:AL:SCAN
18077,-0.632,34.4448,-86.16557,2019-12-17,2055:AL:SCAN
18078,0.433,34.81982,-87.98685,2019-12-17,2173:AL:SCAN
18079,1.04,30.5238,-87.69797,2019-12-17,2180:AL:SCAN
18080,1.069,32.608,-88.19743,2019-12-17,2114:AL:SCAN
18081,-1.961,32.41222,-85.91028,2019-12-17,2178:AL:SCAN
18082,1.244,31.10923,-87.55277,2019-12-17,2181:AL:SCAN
18083,-0.499,31.01912,-85.03693,2019-12-17,2182:AL:SCAN
18084,-1.273,32.40392,-86.89137,2019-12-17,2176:AL:SCAN
18085,0.679,34.43333,-86.68333,2019-12-17,2056:AL:SCAN
18086,1.375,34.17973,-87.45618,2019-12-17,2179:AL:SCAN
18087,0.381,32.43455,-85.74802,2019-12-17,2115:AL:SCAN
18088,-0.221,33.33168,-85.51818,2019-12-17,2175:AL:SCAN
18089,0.213,34.9,-86.53333,2019-12-17,2053:AL:SCAN
18090,1.251,34.78333,-86.55,2019-12-24,2057:AL:SCAN
18091,1.676,34.89375,-86.60236,2019-12-24,2078:AL:SCAN
18092,0.039,32.28393,-86.05253,2019-12-24,2177:AL:SCAN
18093,0.707,34.19492,-86.79897,2019-12-24,2113:AL:SCAN
18094,1.257,33.10768,-88.31003,2019-12-24,2174:AL:SCAN
18095,1.221,34.4448,-86.16557,2019-12-24,2055:AL:SCAN
18096,1.265,34.81982,-87.98685,2019-12-24,2173:AL:SCAN
18097,-0.747,30.5238,-87.69797,2019-12-24,2180:AL:SCAN
18098,0.994,32.608,-88.19743,2019-12-24,2114:AL:SCAN
18099,-0.149,32.41222,-85.91028,2019-12-24,2178:AL:SCAN
18100,0.404,31.10923,-87.55277,2019-12-24,2181:AL:SCAN
18101,-1.77,31.01912,-85.03693,2019-12-24,2182:AL:SCAN
18102,0.019,32.40392,-86.89137,2019-12-24,2176:AL:SCAN
18103,0.977,34.43333,-86.68333,2019-12-24,2056:AL:SCAN
18104,1.252,34.17973,-87.45618,2019-12-24,2179:AL:SCAN
18105,-0.323,32.43455,-85.74802,2019-12-24,2115:AL:SCAN
18106,0.748,33.33168,-85.51818,2019-12-24,2175:AL:SCAN
18107,1.394,34.9,-86.53333,2019-12-24,2053:AL:SCAN
18108,-0.64,34.78333,-86.55,2019-12-31,2057:AL:SCAN
18109,0.1,34.89375,-86.60236,2019-12-31,2078:AL:SCAN
18110,-1.336,32.28393,-86.05253,2019-12-31,2177:AL:SCAN
18111,-0.35,34.19492,-86.79897,2019-12-31,2113:AL:SCAN
18112,-1.158,33.10768,-88.31003,2019-12-31,2174:AL:SCAN
18113,0.437,34.4448,-86.16557,2019-12-31,2055:AL:SCAN
18114,1.0,34.81982,-87.98685,2019-12-31,2173:AL:SCAN
18115,1.0,30.5238,-87.69797,2019-12-31,2180:AL:SCAN
18116,0.46,32.608,-88.19743,2019-12-31,2114:AL:SCAN
18117,-1.331,32.41222,-85.91028,2019-12-31,2178:AL:SCAN
18118,0.724,31.10923,-87.55277,2019-12-31,2181:AL:SCAN
18119,1.0,31.01912,-85.03693,2019-12-31,2182:AL:SCAN
18120,-0.563,32.40392,-86.89137,2019-12-31,2176:AL:SCAN
18121,-0.181,34.43333,-86.68333,2019-12-31,2056:AL:SCAN
18122,-0.872,34.17973,-87.45618,2019-12-31,2179:AL:SCAN
18123,-1.248,32.43455,-85.74802,2019-12-31,2115:AL:SCAN
18124,-1.315,33.33168,-85.51818,2019-12-31,2175:AL:SCAN
18125,-0.644,34.9,-86.53333,2019-12-31,2053:AL:SCAN
18126,-0.347,34.78333,-86.55,2020-01-01,2057:AL:SCAN
18127,-1.391,34.89375,-86.60236,2020-01-01,2078:AL:SCAN
18128,-0.594,32.28393,-86.05253,2020-01-01,2177:AL:SCAN
18129,-1.529,34.19492,-86.79897,2020-01-01,2113:AL:SCAN
18130,-0.486,33.10768,-88.31003,2020-01-01,2174:AL:SCAN
18131,-0.519,34.4448,-86.16557,2020-01-01,2055:AL:SCAN
18132,-1.354,34.81982,-87.98685,2020-01-01,2173:AL:SCAN
18133,0.254,30.5238,-87.69797,2020-01-01,2180:AL:SCAN
18134,-0.515,32.608,-88.19743,2020-01-01,2114:AL:SCAN
18135,-0.916,32.41222,-85.91028,2020-01-01,2178:AL:SCAN
18136,0.188,31.10923,-87.55277,2020-01-01,2181:AL:SCAN
18137,0.691,31.01912,-85.03693,2020-01-01,2182:AL:SCAN
18138,0.005,32.40392,-86.89137,2020-01-01,2176:AL:SCAN
18139,-0.187,34.43333,-86.68333,2020-01-01,2056:AL:SCAN
18140,-0.54,34.17973,-87.45618,2020-01-01,2179:AL:SCAN
18141,-1.163,32.43455,-85.74802,2020-01-01,2115:AL:SCAN
18142,-1.479,33.33168,-85.51818,2020-01-01,2175:AL:SCAN
18143,-1.166,34.9,-86.53333,2020-01-01,2053:AL:SCAN
18144,0.191,34.78333,-86.55,2020-01-08,2057:AL:SCAN
18145,0.379,34.89375,-86.60236,2020-01-08,2078:AL:SCAN
18146,0.054,32.28393,-86.05253,2020-01-08,2177:AL:SCAN
18147,-0.389,34.19492,-86.79897,2020-01-08,2113:AL:SCAN
18148,-0.757,33.10768,-88.31003,2020-01-08,2174:AL:SCAN
18149,-1.571,34.4448,-86.16557,2020-01-08,2055:AL:SCAN
18150,0.089,34.81982,-87.98685,2020-01-08,2173:AL:SCAN
18151,0.64,30.5238,-87.69797,2020-01-08,2180:AL:SCAN
18152,-1.366,32.608,-88.19743,2020-01-08,2114:AL:SCAN
18153,-0.68,32.41222,-85.91028,2020-01-08,2178:AL:SCAN
18154,-0.585,31.10923,-87.55277,2020-01-08,2181:AL:SCAN
18155,0.202,31.01912,-85.03693,2020-01-08,2182:AL:SCAN
18156,-0.221,32.40392,-86.89137,2020-01-08,2176:AL:SCAN
18157,0.236,34.43333,-86.68333,2020-01-08,2056:AL:SCAN
18158,0.085,34.17973,-87.45618,2020-01-08,2179:AL:SCAN
18159,-0.439,32.43455,-85.74802,2020-01-08,2115:AL:SCAN
18160,-0.681,33.33168,-85.51818,2020-01-08,2175:AL:SCAN
18161,-0.008,34.9,-86.53333,2020-01-08,2053:AL:SCAN
18162,-0.217,34.78333,-86.55,2020-01-15,2057:AL:SCAN
18163,-0.122,34.89375,-86.60236,2020-01-15,2078:AL:SCAN
18164,0.821,32.28393,-86.05253,2020-01-15,2177:AL:SCAN
18165,-0.191,34.19492,-86.79897,2020-01-15,2113:AL:SCAN
18166,-0.43,33.10768,-88.31003,2020-01-15,2174:AL:SCAN
18168,-0.334,34.81982,-87.98685,2020-01-15,2173:AL:SCAN
18169,0.103,30.5238,-87.69797,2020-01-15,2180:AL:SCAN
18170,0.175,32.608,-88.19743,2020-01-15,2114:AL:SCAN
18171,0.317,32.41222,-85.91028,2020-01-15,2178:AL:SCAN
18172,-0.503,31.10923,-87.55277,2020-01-15,2181:AL:SCAN
18173,-1.123,31.01912,-85.03693,2020-01-15,2182:AL:SCAN
18174,0.246,32.40392,-86.89137,2020-01-15,2176:AL:SCAN
18175,-0.221,34.43333,-86.68333,2020-01-15,2056:AL:SCAN
18176,-0.885,34.17973,-87.45618,2020-01-15,2179:AL:SCAN
18177,0.319,32.43455,-85.74802,2020-01-15,2115:AL:SCAN
18179,-0.335,34.9,-86.53333,2020-01-15,2053:AL:SCAN
18180,-1.204,34.78333,-86.55,2020-01-22,2057:AL:SCAN
18181,-1.079,34.89375,-86.60236,2020-01-22,2078:AL:SCAN
18182,-0.98,32.28393,-86.05253,2020-01-22,2177:AL:SCAN
18183,-1.433,34.19492,-86.79897,2020-01-22,2113:AL:SCAN
18184,-0.275,33.10768,-88.31003,2020-01-22,2174:AL:SCAN
18185,0.121,34.4448,-86.16557,2020-01-22,2055:AL:SCAN
18186,-1.647,34.81982,-87.98685,2020-01-22,2173:AL:SCAN
18187,0.126,30.5238,-87.69797,2020-01-22,2180:AL:SCAN
18188,-1.776,32.608,-88.19743,2020-01-22,2114:AL:SCAN
18189,-0.33,32.41222,-85.91028,2020-01-22,2178:AL:SCAN
18190,-0.843,31.10923,-87.55277,2020-01-22,2181:AL:SCAN
18191,-1.88,31.01912,-85.03693,2020-01-22,2182:AL:SCAN
18192,-0.922,32.40392,-86.89137,2020-01-22,2176:AL:SCAN
18193,-1.827,34.43333,-86.68333,2020-01-22,2056:AL:SCAN
